Sex,Subject#,Group#,Condition,Rank,Role,Round,Round_centred,Proposer_Keep,Proposer_Send,Responder_decision,Responder_attempted_reject,Rejected_offer,Reject_occur,Reject_alt,Rminus1_Reject,Earnings,filter_$,GreedyOffer,EqualOffer,Grip_strength
female,14,4,Control,1,Proposer,18,15,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
female,14,4,Control,1,Proposer,19,16,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
female,14,4,Control,1,Proposer,20,17,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
female,15,4,Control,2,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,37.1
female,15,4,Control,2,Responder,2,-1,40,60,,Yes,60,,No,,20,Not Selected,No,No,38.8
female,15,4,Control,2,Responder,3,0,55,45,,Yes,45,,No,,15,Not Selected,No,No,46.5
female,15,4,Control,2,Responder,4,1,10,90,,Yes,90,,No,,30,Not Selected,No,No,16.1
female,15,4,Control,2,Responder,5,2,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,15,4,Control,2,Responder,6,3,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,7,4,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,15,4,Control,2,Responder,9,6,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,10,7,40,60,,Yes,60,,No,,20,Not Selected,No,No,
female,15,4,Control,2,Responder,11,8,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,12,9,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,13,10,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,14,11,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,15,12,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,16,13,10,90,,Yes,90,,No,,30,Not Selected,No,No,
female,15,4,Control,2,Responder,17,14,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,15,4,Control,2,Responder,18,15,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,15,4,Control,2,Responder,19,16,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,15,4,Control,2,Responder,20,17,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,16,4,Control,3,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,63.8
male,16,4,Control,3,Responder,2,-1,40,60,,Yes,60,,No,,20,Not Selected,No,No,46.5
male,16,4,Control,3,Responder,3,0,55,45,,Yes,45,,No,,15,Not Selected,No,No,44.7
male,16,4,Control,3,Responder,4,1,10,90,,Yes,90,,No,,30,Not Selected,No,No,84.5
male,16,4,Control,3,Responder,5,2,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,16,4,Control,3,Responder,6,3,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,7,4,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,16,4,Control,3,Responder,9,6,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,10,7,40,60,,Yes,60,,No,,20,Not Selected,No,No,
male,16,4,Control,3,Responder,11,8,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,12,9,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,13,10,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,14,11,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,15,12,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,16,13,10,90,,Yes,90,,No,,30,Not Selected,No,No,
male,16,4,Control,3,Responder,17,14,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,16,4,Control,3,Responder,18,15,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,16,4,Control,3,Responder,19,16,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
male,16,4,Control,3,Responder,20,17,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,17,5,Easy,4,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,3,0,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,17,5,Easy,4,Responder,4,1,31,69,1,Yes,69,Yes,Yes,No,22,Not Selected,No,No,
female,17,5,Easy,4,Responder,5,2,70,30,3,Yes,30,Yes,Yes,Yes,7,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,6,3,35,65,1,Yes,65,Yes,Yes,Yes,20.7,Not Selected,No,No,
female,17,5,Easy,4,Responder,7,4,70,30,3,Yes,30,Yes,Yes,Yes,7,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,8,5,35,65,1,Yes,65,Yes,Yes,Yes,20.7,Not Selected,No,No,
female,17,5,Easy,4,Responder,9,6,70,30,2,Yes,30,Yes,Yes,Yes,8,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,10,7,70,30,1,Yes,30,Yes,Yes,Yes,9,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,11,8,30,70,,No,,Yes,Yes,Yes,23.3,Not Selected,No,Yes,
female,17,5,Easy,4,Responder,12,9,25,75,,No,,Yes,Yes,Yes,25,Not Selected,No,Yes,
female,17,5,Easy,4,Responder,13,10,70,30,2,Yes,30,Yes,Yes,Yes,8,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,14,11,70,30,1,Yes,30,Yes,Yes,Yes,9,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,15,12,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,16,13,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,17,14,40,60,1,Yes,60,Yes,Yes,Yes,19,Not Selected,No,No,
female,17,5,Easy,4,Responder,18,15,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,19,16,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
female,17,5,Easy,4,Responder,20,17,40,60,,No,,Yes,Yes,Yes,20,Not Selected,No,No,
male,18,5,Easy,1,Proposer,1,-2,70,30,,No,,No,No,,70,Not Selected,Yes,No,
male,18,5,Easy,1,Proposer,2,-1,70,30,,No,,No,No,No,70,Not Selected,Yes,No,
male,18,5,Easy,1,Proposer,3,0,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,18,5,Easy,1,Proposer,4,1,31,69,,No,,Yes,Yes,No,0,Selected,No,No,
male,18,5,Easy,1,Proposer,5,2,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,6,3,35,65,,No,,Yes,Yes,Yes,0,Selected,No,No,
male,18,5,Easy,1,Proposer,7,4,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,8,5,35,65,,No,,Yes,Yes,Yes,0,Selected,No,No,
male,18,5,Easy,1,Proposer,9,6,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,10,7,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,11,8,30,70,,No,,Yes,Yes,Yes,0,Selected,No,Yes,
male,18,5,Easy,1,Proposer,12,9,25,75,,No,,Yes,Yes,Yes,0,Selected,No,Yes,
male,18,5,Easy,1,Proposer,13,10,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,14,11,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,15,12,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,16,13,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,17,14,40,60,,No,,Yes,Yes,Yes,0,Selected,No,No,
male,18,5,Easy,1,Proposer,18,15,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,19,16,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,18,5,Easy,1,Proposer,20,17,40,60,,No,,Yes,Yes,Yes,0,Selected,No,No,
male,19,5,Easy,3,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,3,0,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,19,5,Easy,3,Responder,4,1,31,69,10,Yes,69,Yes,Yes,No,13,Not Selected,No,No,
male,19,5,Easy,3,Responder,5,2,70,30,10,Yes,30,Yes,Yes,Yes,0,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,6,3,35,65,8,Yes,65,Yes,Yes,Yes,13.7,Not Selected,No,No,
male,19,5,Easy,3,Responder,7,4,70,30,2,Yes,30,Yes,Yes,Yes,8,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,8,5,35,65,2,Yes,65,Yes,Yes,Yes,19.7,Not Selected,No,No,
male,19,5,Easy,3,Responder,9,6,70,30,9,Yes,30,Yes,Yes,Yes,1,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,10,7,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,11,8,30,70,,No,,Yes,Yes,Yes,23.3,Not Selected,No,Yes,
male,19,5,Easy,3,Responder,12,9,25,75,,No,,Yes,Yes,Yes,25,Not Selected,No,Yes,
male,19,5,Easy,3,Responder,13,10,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,14,11,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,15,12,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,16,13,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,17,14,40,60,,No,,Yes,Yes,Yes,20,Not Selected,No,No,
male,19,5,Easy,3,Responder,18,15,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,19,16,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,19,5,Easy,3,Responder,20,17,40,60,,No,,Yes,Yes,Yes,20,Not Selected,No,No,
male,20,5,Easy,2,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,3,0,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,20,5,Easy,2,Responder,4,1,31,69,8,Yes,69,Yes,Yes,No,15,Not Selected,No,No,
male,20,5,Easy,2,Responder,5,2,70,30,10,Yes,30,Yes,Yes,Yes,0,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,6,3,35,65,4,Yes,65,Yes,Yes,Yes,17.7,Not Selected,No,No,
male,20,5,Easy,2,Responder,7,4,70,30,8,Yes,30,Yes,Yes,Yes,2,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,8,5,35,65,7,Yes,65,Yes,Yes,Yes,14.7,Not Selected,No,No,
male,20,5,Easy,2,Responder,9,6,70,30,7,Yes,30,Yes,Yes,Yes,3,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,10,7,70,30,7,Yes,30,Yes,Yes,Yes,3,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,11,8,30,70,8,Yes,70,Yes,Yes,Yes,15.3,Not Selected,No,Yes,
male,20,5,Easy,2,Responder,12,9,25,75,8,Yes,75,Yes,Yes,Yes,17,Not Selected,No,Yes,
male,20,5,Easy,2,Responder,13,10,70,30,7,Yes,30,Yes,Yes,Yes,3,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,14,11,70,30,7,Yes,30,Yes,Yes,Yes,3,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,15,12,70,30,7,Yes,30,Yes,Yes,Yes,3,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,16,13,70,30,7,Yes,30,Yes,Yes,Yes,3,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,17,14,40,60,7,Yes,60,Yes,Yes,Yes,13,Not Selected,No,No,
male,20,5,Easy,2,Responder,18,15,70,30,7,Yes,30,Yes,Yes,Yes,3,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,19,16,70,30,7,Yes,30,Yes,Yes,Yes,3,Not Selected,Yes,No,
male,20,5,Easy,2,Responder,20,17,40,60,7,Yes,60,Yes,Yes,Yes,13,Not Selected,No,No,
male,21,6,Easy,1,Proposer,1,-2,70,30,,No,,No,No,,70,Not Selected,Yes,No,
male,21,6,Easy,1,Proposer,2,-1,60,40,,No,,No,No,No,60,Not Selected,Yes,No,
male,21,6,Easy,1,Proposer,3,0,30,70,,No,,Yes,Yes,No,0,Selected,No,Yes,
male,21,6,Easy,1,Proposer,4,1,25,75,,No,,Yes,Yes,Yes,0,Selected,No,Yes,
male,21,6,Easy,1,Proposer,5,2,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,21,6,Easy,1,Proposer,6,3,15,85,,No,,No,No,Yes,15,Selected,No,No,
male,21,6,Easy,1,Proposer,7,4,16,84,,No,,No,No,No,16,Selected,No,No,
male,21,6,Easy,1,Proposer,8,5,18,82,,No,,Yes,Yes,No,0,Selected,No,No,
male,21,6,Easy,1,Proposer,9,6,67,33,,No,,No,No,Yes,67,Selected,Yes,No,
male,21,6,Easy,1,Proposer,10,7,60,40,,No,,No,No,No,60,Selected,Yes,No,
male,21,6,Easy,1,Proposer,11,8,52,48,,No,,Yes,Yes,No,0,Selected,No,No,
male,21,6,Easy,1,Proposer,12,9,58,42,,No,,Yes,Yes,Yes,0,Selected,No,No,
male,21,6,Easy,1,Proposer,13,10,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,21,6,Easy,1,Proposer,14,11,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,21,6,Easy,1,Proposer,15,12,15,85,,No,,No,No,Yes,15,Selected,No,No,
male,21,6,Easy,1,Proposer,16,13,20,80,,No,,No,No,No,20,Selected,No,Yes,
male,21,6,Easy,1,Proposer,17,14,20,80,,No,,No,No,No,20,Selected,No,Yes,
male,21,6,Easy,1,Proposer,18,15,20,80,,No,,No,No,No,20,Selected,No,Yes,
male,21,6,Easy,1,Proposer,19,16,20,80,,No,,No,No,No,20,Selected,No,Yes,
male,21,6,Easy,1,Proposer,20,17,20,80,,No,,No,No,No,20,Selected,No,Yes,
female,22,6,Easy,4,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,22,6,Easy,4,Responder,2,-1,60,40,,No,,No,No,No,13.3,Not Selected,Yes,No,
female,22,6,Easy,4,Responder,3,0,30,70,5,Yes,70,Yes,Yes,No,18.3,Not Selected,No,Yes,
female,22,6,Easy,4,Responder,4,1,25,75,5,Yes,75,Yes,Yes,Yes,20,Not Selected,No,Yes,
female,22,6,Easy,4,Responder,5,2,70,30,3,Yes,30,Yes,Yes,Yes,7,Not Selected,Yes,No,
female,22,6,Easy,4,Responder,6,3,15,85,3,Yes,85,No,No,Yes,25.3,Not Selected,No,No,
female,22,6,Easy,4,Responder,7,4,16,84,3,Yes,84,No,No,No,25,Not Selected,No,No,
female,22,6,Easy,4,Responder,8,5,18,82,3,Yes,82,Yes,Yes,No,24.3,Not Selected,No,No,
female,22,6,Easy,4,Responder,9,6,67,33,3,Yes,33,No,No,Yes,8,Not Selected,Yes,No,
female,22,6,Easy,4,Responder,10,7,60,40,,No,,No,No,No,13.3,Not Selected,Yes,No,
female,22,6,Easy,4,Responder,11,8,52,48,3,Yes,48,Yes,Yes,No,13,Not Selected,No,No,
female,22,6,Easy,4,Responder,12,9,58,42,3,Yes,42,Yes,Yes,Yes,11,Not Selected,No,No,
female,22,6,Easy,4,Responder,13,10,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
female,22,6,Easy,4,Responder,14,11,70,30,2,Yes,30,Yes,Yes,Yes,8,Not Selected,Yes,No,
female,22,6,Easy,4,Responder,15,12,15,85,2,Yes,85,No,No,Yes,26.3,Not Selected,No,No,
female,22,6,Easy,4,Responder,16,13,20,80,2,Yes,80,No,No,No,24.7,Not Selected,No,Yes,
female,22,6,Easy,4,Responder,17,14,20,80,3,Yes,80,No,No,No,23.7,Not Selected,No,Yes,
female,22,6,Easy,4,Responder,18,15,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
female,22,6,Easy,4,Responder,19,16,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
female,22,6,Easy,4,Responder,20,17,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,23,6,Easy,3,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,23,6,Easy,3,Responder,2,-1,60,40,,No,,No,No,No,13.3,Not Selected,Yes,No,
male,23,6,Easy,3,Responder,3,0,30,70,,No,,Yes,Yes,No,23.3,Not Selected,No,Yes,
male,23,6,Easy,3,Responder,4,1,25,75,,No,,Yes,Yes,Yes,25,Not Selected,No,Yes,
male,23,6,Easy,3,Responder,5,2,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,23,6,Easy,3,Responder,6,3,15,85,,No,,No,No,Yes,28.3,Not Selected,No,No,
male,23,6,Easy,3,Responder,7,4,16,84,,No,,No,No,No,28,Not Selected,No,No,
male,23,6,Easy,3,Responder,8,5,18,82,,No,,Yes,Yes,No,27.3,Not Selected,No,No,
male,23,6,Easy,3,Responder,9,6,67,33,,No,,No,No,Yes,11,Not Selected,Yes,No,
male,23,6,Easy,3,Responder,10,7,60,40,,No,,No,No,No,13.3,Not Selected,Yes,No,
male,23,6,Easy,3,Responder,11,8,52,48,,No,,Yes,Yes,No,16,Not Selected,No,No,
male,23,6,Easy,3,Responder,12,9,58,42,,No,,Yes,Yes,Yes,14,Not Selected,No,No,
male,23,6,Easy,3,Responder,13,10,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,23,6,Easy,3,Responder,14,11,70,30,,No,,Yes,Yes,Yes,10,Not Selected,Yes,No,
male,23,6,Easy,3,Responder,15,12,15,85,,No,,No,No,Yes,28.3,Not Selected,No,No,
male,23,6,Easy,3,Responder,16,13,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,23,6,Easy,3,Responder,17,14,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,23,6,Easy,3,Responder,18,15,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,23,6,Easy,3,Responder,19,16,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,23,6,Easy,3,Responder,20,17,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,24,6,Easy,2,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,24,6,Easy,2,Responder,2,-1,60,40,,No,,No,No,No,13.3,Not Selected,Yes,No,
male,24,6,Easy,2,Responder,3,0,30,70,,No,,Yes,Yes,No,23.3,Not Selected,No,Yes,
male,24,6,Easy,2,Responder,4,1,25,75,,No,,Yes,Yes,Yes,25,Not Selected,No,Yes,
male,24,6,Easy,2,Responder,5,2,70,30,3,Yes,30,Yes,Yes,Yes,7,Not Selected,Yes,No,
male,24,6,Easy,2,Responder,6,3,15,85,,No,,No,No,Yes,28.3,Not Selected,No,No,
male,24,6,Easy,2,Responder,7,4,16,84,,No,,No,No,No,28,Not Selected,No,No,
male,24,6,Easy,2,Responder,8,5,18,82,,No,,Yes,Yes,No,27.3,Not Selected,No,No,
male,24,6,Easy,2,Responder,9,6,67,33,1,Yes,33,No,No,Yes,10,Not Selected,Yes,No,
male,24,6,Easy,2,Responder,10,7,60,40,3,Yes,40,No,No,No,10.3,Not Selected,Yes,No,
male,24,6,Easy,2,Responder,11,8,52,48,3,Yes,48,Yes,Yes,No,13,Not Selected,No,No,
male,24,6,Easy,2,Responder,12,9,58,42,4,Yes,42,Yes,Yes,Yes,10,Not Selected,No,No,
male,24,6,Easy,2,Responder,13,10,70,30,4,Yes,30,Yes,Yes,Yes,6,Not Selected,Yes,No,
male,24,6,Easy,2,Responder,14,11,70,30,3,Yes,30,Yes,Yes,Yes,7,Not Selected,Yes,No,
male,24,6,Easy,2,Responder,15,12,15,85,,No,,No,No,Yes,28.3,Not Selected,No,No,
male,24,6,Easy,2,Responder,16,13,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,24,6,Easy,2,Responder,17,14,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,24,6,Easy,2,Responder,18,15,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,24,6,Easy,2,Responder,19,16,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
male,24,6,Easy,2,Responder,20,17,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
female,25,7,Easy,1,Proposer,1,-2,70,30,,No,,No,No,,70,Not Selected,Yes,No,
female,25,7,Easy,1,Proposer,2,-1,40,60,,No,,No,No,No,40,Not Selected,No,No,
female,25,7,Easy,1,Proposer,3,0,20,80,,No,,Yes,Yes,No,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,4,1,25,75,,No,,No,No,Yes,25,Selected,No,Yes,
female,25,7,Easy,1,Proposer,5,2,25,75,,No,,Yes,Yes,No,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,6,3,30,70,,No,,Yes,Yes,Yes,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,7,4,25,75,,No,,No,No,Yes,25,Selected,No,Yes,
female,25,7,Easy,1,Proposer,8,5,25,75,,No,,Yes,Yes,No,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,9,6,50,50,,No,,Yes,Yes,Yes,0,Selected,No,No,
female,25,7,Easy,1,Proposer,10,7,25,75,,No,,Yes,Yes,Yes,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,11,8,15,85,,No,,No,No,Yes,15,Selected,No,No,
female,25,7,Easy,1,Proposer,12,9,20,80,,No,,No,No,No,20,Selected,No,Yes,
female,25,7,Easy,1,Proposer,13,10,20,80,,No,,Yes,Yes,No,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,14,11,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
female,25,7,Easy,1,Proposer,15,12,25,75,,No,,No,No,Yes,25,Selected,No,Yes,
female,25,7,Easy,1,Proposer,16,13,20,80,,No,,Yes,Yes,No,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,17,14,55,45,,No,,Yes,Yes,Yes,0,Selected,No,No,
female,25,7,Easy,1,Proposer,18,15,25,75,,No,,Yes,Yes,Yes,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,19,16,20,80,,No,,Yes,Yes,Yes,0,Selected,No,Yes,
female,25,7,Easy,1,Proposer,20,17,40,60,,No,,Yes,Yes,Yes,0,Selected,No,No,
female,26,7,Easy,2,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,26,7,Easy,2,Responder,2,-1,40,60,,No,,No,No,No,20,Not Selected,No,No,
female,26,7,Easy,2,Responder,3,0,20,80,7,Yes,80,Yes,Yes,No,19.7,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,4,1,25,75,,No,,No,No,Yes,25,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,5,2,25,75,,No,,Yes,Yes,No,25,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,6,3,30,70,,No,,Yes,Yes,Yes,23.3,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,7,4,25,75,,No,,No,No,Yes,25,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,8,5,25,75,,No,,Yes,Yes,No,25,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,9,6,50,50,7,Yes,50,Yes,Yes,Yes,9.7,Not Selected,No,No,
female,26,7,Easy,2,Responder,10,7,25,75,,No,,Yes,Yes,Yes,25,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,11,8,15,85,,No,,No,No,Yes,28.3,Not Selected,No,No,
female,26,7,Easy,2,Responder,12,9,20,80,,No,,No,No,No,26.7,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,13,10,20,80,,No,,Yes,Yes,No,26.7,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,14,11,70,30,5,Yes,30,Yes,Yes,Yes,5,Not Selected,Yes,No,
female,26,7,Easy,2,Responder,15,12,25,75,,No,,No,No,Yes,25,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,16,13,20,80,,No,,Yes,Yes,No,26.7,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,17,14,55,45,,No,,Yes,Yes,Yes,15,Not Selected,No,No,
female,26,7,Easy,2,Responder,18,15,25,75,,No,,Yes,Yes,Yes,25,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,19,16,20,80,,No,,Yes,Yes,Yes,26.7,Not Selected,No,Yes,
female,26,7,Easy,2,Responder,20,17,40,60,,No,,Yes,Yes,Yes,20,Not Selected,No,No,
female,27,7,Easy,4,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,27,7,Easy,4,Responder,2,-1,40,60,,No,,No,No,No,20,Not Selected,No,No,
female,27,7,Easy,4,Responder,3,0,20,80,5,Yes,80,Yes,Yes,No,21.7,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,4,1,25,75,2,Yes,75,No,No,Yes,23,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,5,2,25,75,6,Yes,75,Yes,Yes,No,19,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,6,3,30,70,5,Yes,70,Yes,Yes,Yes,18.3,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,7,4,25,75,4,Yes,75,No,No,Yes,21,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,8,5,25,75,5,Yes,75,Yes,Yes,No,20,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,9,6,50,50,6,Yes,50,Yes,Yes,Yes,10.7,Not Selected,No,No,
female,27,7,Easy,4,Responder,10,7,25,75,5,Yes,75,Yes,Yes,Yes,20,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,11,8,15,85,1,Yes,85,No,No,Yes,27.3,Not Selected,No,No,
female,27,7,Easy,4,Responder,12,9,20,80,3,Yes,80,No,No,No,23.7,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,13,10,20,80,5,Yes,80,Yes,Yes,No,21.7,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,14,11,70,30,5,Yes,30,Yes,Yes,Yes,5,Not Selected,Yes,No,
female,27,7,Easy,4,Responder,15,12,25,75,5,Yes,75,No,No,Yes,20,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,16,13,20,80,5,Yes,80,Yes,Yes,No,21.7,Not Selected,No,Yes,
female,27,7,Easy,4,Responder,17,14,55,45,6,Yes,45,Yes,Yes,Yes,9,Not Selected,No,No,
female,27,7,Easy,4,Responder,18,15,25,75,5,Yes,75,Yes,Yes,Yes,20,Not Selected,No,Yes,
